"","GSM5319592_200121140049_R01C02","GSM5319603_3999356129_R02C02","GSM5319604_3999547012_R02C01","GSM5319607_3999547012_R03C02","GSM5319609_3999547016_R02C01","GSM5319613_3999547017_R02C01","GSM5319615_3999547017_R04C01","GSM5319616_3999547017_R06C01","pValues_wilcox_first50k","corrected_pValues_BH","corrected_pValues_Bonf"
"cg17842354",0.163677130044843,0.0860520094562648,0.106998900696226,0.0934209249630437,0.215384615384615,0.0827624772822592,0.0659707443829663,0.0805673344056149,0.485714285714286,0.996460956409655,1
"cg17848959",0.200650255457501,0.239325842696629,0.17816091954023,0.112214355015172,0.418764302059497,0.0975231798341899,0.148104956268222,0.178035663741862,0.485714285714286,0.996460956409655,1
"cg17872886",0.398701148092311,0.559289383561644,0.247901996720363,0.320775330396476,0.735785288270378,0.496237592058918,0.505881222002192,0.318416991921576,0.485714285714286,0.996460956409655,1
"cg17925360",0.0188262788886004,0.0178374402353807,0.0195385187941943,0.0258411249355812,0.0139695409225375,0.016530514175877,0.0191910153960075,0.0146378372086256,0.485714285714286,0.996460956409655,1
"cg17930183",0.0670536462599003,0.05759682224429,0.0462238084273544,0.0505062115920244,0.0346996097536726,0.0534778551432058,0.0690739662201514,0.0459964012595592,0.485714285714286,0.996460956409655,1
"cg17933407",0.902132583898165,0.839035449299258,0.907512145602204,0.848726114649682,0.944740073679902,0.863711130257696,0.836300777873812,0.873783454987834,0.485714285714286,0.996460956409655,1
"cg17972846",0.0866031390134529,0.0718849840255591,0.0530580744742427,0.0619559072922555,0.150423728813559,0.0580950924935025,0.0496982605608804,0.0278050376185803,0.485714285714286,0.996460956409655,1
"cg17974674",0.920090369006778,0.861825616673262,0.943169673728547,0.928539325842697,0.866720516962843,0.882342177493138,0.873580762289914,0.924595182469991,0.485714285714286,0.996460956409655,1
"cg17976576",0.0431233636223625,0.0290817494847722,0.0358543417366947,0.0278489781780395,0.0735003295978906,0.0285932867935354,0.029383104714789,0.0266630016492578,0.485714285714286,0.996460956409655,1
"cg17980283",0.0902235328546023,0.226015919564307,0.0845663921770458,0.114877742655262,0.0586964404423763,0.0642192015412608,0.165204993005488,0.0696790703291,0.485714285714286,0.996460956409655,1
"cg17989428",0.0538558256496228,0.0634847080630213,0.0419796730004419,0.0335494784324782,0.0621442125237192,0.0273626120947344,0.0315099324787161,0.0348387096774194,0.485714285714286,0.996460956409655,1
"cg18012383",0.0600109859928591,0.041304347826087,0.0412396290873597,0.0416331506397606,0.0312631431375298,0.048048048048048,0.0516479611935456,0.0237625265715153,0.485714285714286,0.996460956409655,1
"cg18016822",0.142857142857143,0.138278931750742,0.156273764258555,0.109915014164306,0.197924388435878,0.0893755700626172,0.0970782280867107,0.13768115942029,0.485714285714286,0.996460956409655,1
"cg18047607",0.147832103321033,0.131591917200591,0.0926242346575537,0.087446020974707,0.15678776290631,0.080216893062776,0.0903578229928836,0.0767675491249131,0.485714285714286,0.996460956409655,1
"cg18064824",0.240617222498756,0.182341170585293,0.185053085600531,0.184408246679089,0.161099446459248,0.196880205966985,0.217495938872511,0.165446674537584,0.485714285714286,0.996460956409655,1
"cg18097872",0.880295217874836,0.817575653957942,0.919484496618604,0.899592711682744,0.854682454251884,0.845527075199457,0.853992059991178,0.87767983458483,0.485714285714286,0.996460956409655,1
"cg18109106",0.0410158218280762,0.0300337113086117,0.0341114723571681,0.0257201862158283,0.0470794937071964,0.0235100524617941,0.0256344307270233,0.0146715854641055,0.485714285714286,0.996460956409655,1
"cg18111139",0.145733461169703,0.0546916890080429,0.105109489051095,0.0744827586206896,0.236495687698593,0.0938094541197132,0.0731263505060844,0.046866485013624,0.485714285714286,0.996460956409655,1
"cg18118685",0.131659192825112,0.248455923638405,0.102441867363712,0.0996861731585749,0.149590742308778,0.0550545055289781,0.0995069745069745,0.0842884601694312,0.485714285714286,0.996460956409655,1
"cg18174246",0.118577075098814,0.0433743169398907,0.0688336520076482,0.0717746802590707,0.110002696144513,0.0674369514498389,0.069026058029939,0.0443889582466361,0.485714285714286,0.996460956409655,1
"cg18193950",0.577016306743059,0.42391061452514,0.285698172794947,0.273157894736842,0.59337118305969,0.359548275511242,0.319087670342455,0.342834022657795,0.485714285714286,0.996460956409655,1
"cg18204079",0.0914208074534161,0.106654783125371,0.0617912520249942,0.0574531095755183,0.200817438692098,0.0569719552853501,0.0668431001890359,0.0466267987292095,0.485714285714286,0.996460956409655,1
"cg18274732",0.89967027790862,0.867223065250379,0.857142857142857,0.871678237969835,0.883498583569405,0.862415264875722,0.847683518259975,0.894959026570648,0.485714285714286,0.996460956409655,1
"cg18310707",0.199275362318841,0.228522336769759,0.179520697167756,0.164381183822253,0.242521367521368,0.111246016087418,0.126317351937064,0.17741116751269,0.485714285714286,0.996460956409655,1
"cg18334412",0.0428686977622001,0.0452510016497761,0.022301739202796,0.0253618853929896,0.0479407278274134,0.0311515575778789,0.0234276948821643,0.0304253569559692,0.485714285714286,0.996460956409655,1
"cg18367020",0.120966484801247,0.139396427838226,0.102878464818763,0.0880444067325238,0.231851851851852,0.0689198144466534,0.0758065463947817,0.0944232342514317,0.485714285714286,0.996460956409655,1
"cg18409705",0.113409678611008,0.214814814814815,0.130177514792899,0.129122414756847,0.209840810419682,0.073490813648294,0.0982651639863239,0.161170651277824,0.485714285714286,0.996460956409655,1
"cg18436491",0.947802864773003,0.923354077956109,0.947443451815244,0.942012376804951,0.869740212221003,0.936898121305423,0.931727925644275,0.936439832368789,0.485714285714286,0.996460956409655,1
"cg18454701",0.0461432506887052,0.0443173695496783,0.0269769595924511,0.0247655467540745,0.0618768328445748,0.0401200207809833,0.0378187374653806,0.0327944148447547,0.485714285714286,0.996460956409655,1
"cg18455490",0.15811707905854,0.0932811480756686,0.11232843727426,0.0818965517241379,0.108257477243173,0.101607937050975,0.0971030498683205,0.0690980030081458,0.485714285714286,0.996460956409655,1
"cg18483322",0.0978280380542093,0.0749054820415879,0.0526315789473684,0.0457235072619688,0.121925874610322,0.0689552829442026,0.0636334456748515,0.0581212197580645,0.485714285714286,0.996460956409655,1
"cg18519072",0.885255113508654,0.881995661605206,0.89792663476874,0.890336333491236,0.789952675646159,0.88051647716323,0.855295455906125,0.919753653828477,0.485714285714286,0.996460956409655,1
"cg18520994",0.0600930472990437,0.0549547952490693,0.0370530112923463,0.0308525374637955,0.0708185053380783,0.0376202438576068,0.0425356484625085,0.0351104629179496,0.485714285714286,0.996460956409655,1
"cg18527919",0.900337285248565,0.894961571306576,0.904200442151806,0.910073393015566,0.816238081479341,0.908775731310943,0.892060301507538,0.930105693828844,0.485714285714286,0.996460956409655,1
"cg18559579",0.440667739340306,0.468833244539158,0.414256198347107,0.631034482758621,0.50345928685471,0.286527514231499,0.53473496565826,0.403558052434457,0.485714285714286,0.996460956409655,1
"cg18583879",0.0533538540464281,0.0320310604222276,0.0227089970786723,0.0409661291900993,0.103815439219166,0.0152865796423803,0.0358081634677379,0.0268353878040799,0.485714285714286,0.996460956409655,1
"cg18588281",0.762163709215798,0.737592137592138,0.706270627062706,0.764029595902106,0.791222570532915,0.721307971788844,0.717610145117009,0.812823718521165,0.485714285714286,0.996460956409655,1
"cg18615052",0.0324623911322249,0.022631855156127,0.026929735113472,0.0203726908929221,0.0495178950808956,0.0206365311742903,0.0249012720677517,0.0191283645021173,0.485714285714286,0.996460956409655,1
"cg18705408",0.0652339292506657,0.0577134079438227,0.0640304734264466,0.0186166845190633,0.102075154234436,0.0388906598661141,0.0491245475845893,0.0575192382939872,0.485714285714286,0.996460956409655,1
"cg18734842",0.119669569100246,0.119918699186992,0.0834867352463454,0.0743634988656415,0.274155995343423,0.0538671138126179,0.0677022094412413,0.0830811792167373,0.485714285714286,0.996460956409655,1
"cg18745465",0.0743343982960596,0.060093896713615,0.0703922622246104,0.0563193523623421,0.120699379582628,0.049645390070922,0.0437184343434343,0.0568455535215339,0.485714285714286,0.996460956409655,1
"cg18759990",0.107458912768647,0.150881057268722,0.101262272089762,0.0800453514739229,0.215730337078652,0.0544132917964694,0.0823202500868357,0.098961514966402,0.485714285714286,0.996460956409655,1
"cg18760534",0.90712353471596,0.847567567567568,0.901056142301279,0.894994438264739,0.789968652037618,0.933970099667774,0.930577978689054,0.908989391401452,0.485714285714286,0.996460956409655,1
"cg18772884",0.935187928078349,0.955177289826846,0.948295917180412,0.966009826938126,0.830159467409816,0.95709234733625,0.94954635077799,0.962786309555008,0.485714285714286,0.996460956409655,1
"cg18809991",0.95713990127398,0.940407736539467,0.953754492150558,0.952139849704205,0.921900902560324,0.966541451908797,0.971410814170292,0.945217892742401,0.485714285714286,0.996460956409655,1
"cg18836229",0.0940549685010542,0.078226284910677,0.0370980772338019,0.0475750535936925,0.0388814823565148,0.0625042253140254,0.068219078493483,0.0468793652567469,0.485714285714286,0.996460956409655,1
"cg18850112",0.793666501731816,0.602020202020202,0.836770513383063,0.822812363952982,0.678127984718243,0.816706254948535,0.887170474516696,0.746376811594203,0.485714285714286,0.996460956409655,1
"cg18855466",0.0790094339622641,0.0520565552699229,0.0620248582116568,0.0330325483922273,0.115401301518438,0.0373775041193305,0.0501806777118702,0.0392452421906025,0.485714285714286,0.996460956409655,1
"cg18877558",0.803163444639719,0.608355091383812,0.712676056338028,0.69446098868374,0.592289719626168,0.847166361974406,0.762746710526316,0.712751677852349,0.485714285714286,0.996460956409655,1
"cg18887033",0.191461626201727,0.129047286279991,0.147729789590255,0.107815364105982,0.305799313239222,0.106012658227848,0.104629284218609,0.12819160955035,0.485714285714286,0.996460956409655,1
"cg18888710",0.896952104499274,0.873890705277907,0.899699260343006,0.887289796760549,0.760977028205874,0.89328168825965,0.890520547945206,0.917296419238647,0.485714285714286,0.996460956409655,1
"cg19023585",0.962956350977417,0.945224719101124,0.973353071798668,0.95257126348228,0.935622317596567,0.942019176536943,0.943102720944948,0.959373386124978,0.485714285714286,0.996460956409655,1
"cg19039481",0.401980198019802,0.375051292572835,0.340992975354209,0.403517046220186,0.384715588363005,0.44185107413988,0.377086007702182,0.411347517730496,0.485714285714286,0.996460956409655,1
"cg19045731",0.742230155396892,0.89936247723133,0.808388296972772,0.889971787637856,0.678494623655914,0.869608553823849,0.919963757173059,0.894905533063428,0.485714285714286,0.996460956409655,1
"cg19051213",0.784268416674369,0.567343173431734,0.667183207719941,0.705165086022902,0.706137631742095,0.777204604691573,0.660283753709199,0.786621200029021,0.485714285714286,0.996460956409655,1
"cg19075225",0.885397581531697,0.854101137188483,0.92448916884314,0.797748707027685,0.813559322033898,0.945608521040684,0.827192057492335,0.899158249158249,0.485714285714286,0.996460956409655,1
"cg19105810",0.0431594964725412,0.0344298245614035,0.0297540023428348,0.0260928708341062,0.0325339282394497,0.039825327510917,0.031191199884209,0.0218210249484683,0.485714285714286,0.996460956409655,1
"cg19139691",0.106657833719775,0.1136,0.0929839391377853,0.0754334791767947,0.163198694410445,0.0521469218830833,0.0615424120516991,0.0543567331330238,0.485714285714286,0.996460956409655,1
"cg19201770",0.794557823129252,0.769553072625698,0.739771965124078,0.837914937759336,0.634708737864078,0.885124808965869,0.800567490879611,0.741592920353982,0.485714285714286,0.996460956409655,1
"cg19217463",0.642306704341125,0.569224683544304,0.499915411943834,0.493276866066702,0.755030341743852,0.533878504672897,0.418960674157303,0.536698062910965,0.485714285714286,0.996460956409655,1
"cg19238531",0.0629769237841317,0.0563915991400695,0.031031031031031,0.052591608126068,0.033948436695446,0.0477659696034739,0.0524905183312263,0.031888459414688,0.485714285714286,0.996460956409655,1
"cg19244342",0.48103611131294,0.419135464707262,0.407334815144327,0.409357570152877,0.408672563488573,0.43079257224996,0.411335054094129,0.428863098762443,0.485714285714286,0.996460956409655,1
"cg19257462",0.677460479347272,0.546633554083885,0.74307974335472,0.715794247214304,0.663884673748103,0.629519658193432,0.635395609583923,0.68537754464283,0.485714285714286,0.996460956409655,1
"cg19269713",0.082303329940381,0.0587172538392051,0.0387406063747085,0.0366148692658416,0.140724946695096,0.040672258979206,0.0458210532169271,0.0369878771790107,0.485714285714286,0.996460956409655,1
"cg19269749",0.907556061159683,0.869649805447471,0.906780719280719,0.889167567567568,0.848340486534209,0.893593451904733,0.886850482922355,0.90501002004008,0.485714285714286,0.996460956409655,1
"cg19283506",0.214623655913979,0.216995447647951,0.188121546961326,0.113531225905937,0.31921651667549,0.108605135322693,0.133274251077704,0.148966298499009,0.485714285714286,0.996460956409655,1
"cg19402613",0.0473549961184429,0.0426724137931035,0.0167951901712194,0.0311281910513313,0.02720474471377,0.0187655768948834,0.0267187598462411,0.0231694905106867,0.485714285714286,0.996460956409655,1
"cg19407717",0.838128706347463,0.763819095477387,0.853780407626561,0.821063189568706,0.604731679169071,0.832922252010724,0.83085250338295,0.856808541758081,0.485714285714286,0.996460956409655,1
"cg19456914",0.929007275287491,0.921004732435384,0.935772163965682,0.918860269836777,0.916159380188157,0.917673002205187,0.911220825852783,0.908820346320346,0.485714285714286,0.996460956409655,1
"cg19472772",0.0375539203247907,0.035249621785174,0.0258237734927996,0.0126450602390577,0.0268902510313497,0.0327342747111682,0.0261070998234618,0.0229040436594904,0.485714285714286,0.996460956409655,1
"cg19507677",0.477514946711723,0.550962627406569,0.3792194092827,0.436986301369863,0.476416819012797,0.25864032004181,0.388657728463554,0.604247787610619,0.485714285714286,0.996460956409655,1
"cg19540797",0.939067467326033,0.89003984063745,0.951009108052803,0.943403908794788,0.893050353724511,0.933952528379773,0.94576012223071,0.919928165397688,0.485714285714286,0.996460956409655,1
"cg19565305",0.885688769814691,0.850644427596664,0.913846685082873,0.895042201781367,0.86584849767245,0.884451677516274,0.909619821446484,0.878233970753656,0.485714285714286,0.996460956409655,1
"cg19581790",0.807386814932486,0.735863095238095,0.8712899543379,0.816293532338308,0.743289224952741,0.813293387281095,0.816842105263158,0.861076573776252,0.485714285714286,0.996460956409655,1
"cg19588154",0.935325072143948,0.906367041198502,0.941706238742427,0.93974358974359,0.865581888928192,0.956864956301099,0.96064209122159,0.953420011305823,0.485714285714286,0.996460956409655,1
"cg19589919",0.0565534661801852,0.0486063119096982,0.0411712967738429,0.0402817672001094,0.0740114903683677,0.0314698259903739,0.0335128665469779,0.0265427447040107,0.485714285714286,0.996460956409655,1
"cg19610253",0.944363768379016,0.928378097022694,0.943798079979655,0.928266389658356,0.931300583474497,0.902161992793357,0.931578593970322,0.932154188888139,0.485714285714286,0.996460956409655,1
"cg19648955",0.0698275862068966,0.0884543761638734,0.0670502345563018,0.0771574045867966,0.125486802250108,0.0594795539033457,0.0548873058507532,0.059739888523653,0.485714285714286,0.996460956409655,1
"cg19654061",0.892702485966319,0.836101535568787,0.892261827899639,0.898078932561691,0.803609798023206,0.893482629916738,0.888942984358541,0.888152266894782,0.485714285714286,0.996460956409655,1
